WorkerId,Input.wordnet_id,Input.class_index,Input.feature_index,Input.feature_rank,Answer.main,Answer.confidence,Answer.reasons
179,n02687172,403,1104,2,main_object,5.0,FOCUS IS HIGHLIGHTING PORTIONS OF THE AIRCRAFT CARRIER.
121,n02687172,403,961,3,background,5.0,focus is on the water  in the background
209,n02687172,403,961,3,background,5.0,focus is on  colour
107,n02687172,403,961,3,background,4.0,focus is on the background of the main object
88,n02687172,403,961,3,background,4.0,focus is on sea which is in the background of aircraft carrier
51,n02687172,403,961,3,separate_object,4.0,focus is on the water which is the background of the boat
121,n02687172,403,929,4,main_object,5.0,focus is on the engine and gas control area of the aircraft carrier
238,n02687172,403,929,4,main_object,4.0,focus is on the control tower on top of the aircraft carrier.
177,n02687172,403,929,4,main_object,5.0,focus is on focus is on control tower which is a part of aircraft carrier
27,n02687172,403,929,4,main_object,5.0,focus is on main object's body parts.
82,n02687172,403,929,4,main_object,4.0,focus is overlapped with the water of the river and the aircraft carrier.
184,n02687172,403,1163,5,main_object,4.0,focus is on the radar equipment of the aircraft carrier.
88,n02687172,403,1163,5,main_object,3.0,focus is on radar which is a part of aircraft carrier
27,n02687172,403,1163,5,main_object,5.0,focus is on main object's body parts.
51,n02687172,403,1163,5,main_object,5.0,focus is on top of the boat
82,n02687172,403,1163,5,main_object,4.0,"focus is on the top part where the direction blades, and various other important machines are attached in the aircraft carrier."
233,n02690373,404,1481,1,main_object,2.0,Focus is on the plane
142,n02690373,404,1481,1,main_object,5.0,"Focus is on the body of the airliner, which is the main object."
52,n02690373,404,1481,1,main_object,4.0,focus is on structure of airliner
234,n02690373,404,1481,1,main_object,4.0,The main object is airliner whose some part got focus.
27,n02690373,404,1481,1,main_object,5.0,All the images are mainly focused on main object's body parts.
152,n02690373,404,314,2,main_object,5.0,focus is on the landing gear of the plane
142,n02690373,404,314,2,main_object,5.0,"Focus is on the wheels and lower body of the airliner, which is the main object."
27,n02690373,404,314,2,main_object,5.0,All the images are mainly focused on main object's body parts.
52,n02690373,404,314,2,main_object,4.0,focus is on tires of airliner
233,n02690373,404,314,2,main_object,2.0,Focus is on the plane
27,n02690373,404,1779,3,main_object,5.0,All the images are mainly focused on main object's body parts.
63,n02690373,404,1779,3,main_object,5.0,focus is on part of airliner
165,n02690373,404,1779,3,main_object,5.0,Focus is on the part of the airplane with writing
234,n02690373,404,1779,3,main_object,4.0,The main object is airliner whose some part got focus.
52,n02690373,404,1779,3,main_object,4.0,focus is on body of airliner
142,n02690373,404,655,4,main_object,5.0,"Focus is on the side engine and nose of the airliner, which is the main object."
63,n02690373,404,655,4,main_object,5.0,focus is on part of airliner
233,n02690373,404,655,4,main_object,2.0,Focus is on the plane
52,n02690373,404,655,4,main_object,4.0,focus is on structure of airliner
152,n02690373,404,655,4,main_object,3.0,the focus is on the windows of the plane
234,n02690373,404,997,5,main_object,4.0,The main object is airliner whose some part got focus.
52,n02690373,404,997,5,main_object,4.0,focus is on structure of airliner
142,n02690373,404,997,5,main_object,5.0,"Focus is on the wings and body of the airliner, which is the main object."
152,n02690373,404,997,5,main_object,2.0,the focus is on the wings of the airliner
27,n02690373,404,997,5,main_object,5.0,All the images are mainly focused on main object's body parts.
138,n02692877,405,1481,1,main_object,5.0,focus is on body which is a part of dirigible
234,n02692877,405,1481,1,main_object,4.0,The main object is airship whose some part got focus.
52,n02692877,405,1481,1,main_object,4.0,focus is on body of airship
82,n02692877,405,1481,1,main_object,4.0,Focus is overlapped with lower part and on the names of the airship.
264,n02692877,405,1481,1,main_object,4.0,focus is on main body of the airship
52,n02692877,405,21,2,main_object,4.0,focus is on sides of airship
138,n02692877,405,21,2,main_object,5.0,focus is on body which is a part of dirigible
82,n02692877,405,21,2,main_object,4.0,Focus is on the lower part of the airship where the strings are attached.
107,n02692877,405,21,2,main_object,4.0,"Focus is on airship, dirigible fully focus"
234,n02692877,405,21,2,main_object,4.0,The main object is airship whose some part got focus.
234,n02692877,405,314,3,main_object,4.0,The main object is airship whose some part got focus.
185,n02692877,405,314,3,main_object,3.0,Red focus is on airship.
82,n02692877,405,314,3,background,4.0,Focus is on the sky in the background of the airship.
138,n02692877,405,314,3,main_object,5.0,focus is on cockpit which is a part of dirigible
52,n02692877,405,314,3,background,4.0,focus is on sky in the background of airship
185,n02692877,405,202,4,separate_object,3.0,Red focus is not on the airship.
138,n02692877,405,202,4,background,5.0,focus is on city in the background of dirigible
52,n02692877,405,202,4,background,4.0,focus is on background of every image of airship
63,n02692877,405,202,4,main_object,3.0,focus is on part of airship
213,n02692877,405,202,4,background,4.0,Focus is on the city in the background where the drone is flying.
82,n02692877,405,894,5,main_object,4.0,Focus is overlapped with the sky and the lower part of the airship.
52,n02692877,405,894,5,main_object,4.0,focus is on body of airship
185,n02692877,405,894,5,main_object,3.0,Red focus is on airship.
234,n02692877,405,894,5,main_object,4.0,The main object is airship whose some part got focus.
138,n02692877,405,894,5,main_object,5.0,focus is on body which is a part of dirigible
188,n02699494,406,208,1,main_object,5.0,Focus is on building structure of altar
82,n02699494,406,208,1,separate_object,4.0,Focus is on the head curved part where various painting and carving done on the altar.
138,n02699494,406,208,1,main_object,5.0,focus is on altar
121,n02699494,406,208,1,main_object,5.0,Focus is on  arch of the altar
52,n02699494,406,208,1,main_object,4.0,focus is on structure of altar
138,n02699494,406,950,2,main_object,5.0,focus on main body of altar
52,n02699494,406,950,2,main_object,4.0,focus is on structure of altar
82,n02699494,406,950,2,main_object,4.0,Focus is on the structural curving done on the altar.
121,n02699494,406,950,2,main_object,5.0,Focus is on the arch of altar
185,n02699494,406,950,2,main_object,3.0,Red focus is on Altar.
82,n02699494,406,795,3,main_object,4.0,Focus is on the engraved design and the painting on the top of the altar.
234,n02699494,406,795,3,main_object,4.0,The main object is altar whose some part got focus.
63,n02699494,406,795,3,main_object,5.0,focus is on the part of altar
138,n02699494,406,795,3,main_object,5.0,focus on center of altar
52,n02699494,406,795,3,main_object,4.0,focus is on structure of altar
213,n02699494,406,164,4,main_object,5.0,Focus is on top of altar.
52,n02699494,406,164,4,main_object,4.0,focus is on structure of altar
63,n02699494,406,164,4,main_object,5.0,focus is on the upper area of raised structure which is part of altar
138,n02699494,406,164,4,background,5.0,focus on ceiling in the background of altar
79,n02699494,406,164,4,main_object,3.0,focus is on ceiling of an altar
52,n02699494,406,1693,5,main_object,4.0,focus is on structure is on altar
138,n02699494,406,1693,5,main_object,5.0,focus on main body of altar
185,n02699494,406,1693,5,main_object,3.0,Red focus is on Altar
63,n02699494,406,1693,5,main_object,5.0,focus is on the altar
121,n02699494,406,1693,5,main_object,5.0,Focus is on the design of the altar
63,n02701002,407,1135,1,main_object,5.0,focus is on ambulance
121,n02701002,407,1135,1,main_object,5.0,Focus is on side door of ambulance
142,n02701002,407,1135,1,main_object,5.0,Focus is on the front side doors of the ambulance.
107,n02701002,407,1135,1,main_object,4.0,Focus is on front side of the ambulance mainly focus
136,n02701002,407,1135,1,main_object,4.0,focus is on door which is a part of ambulance
121,n02701002,407,691,2,main_object,5.0,Focus is on mirror and wheels of the ambulance
142,n02701002,407,691,2,main_object,5.0,Focus is on the wheels and front side doors of the ambulance.
185,n02701002,407,691,2,main_object,3.0,Red focus is on ambulance.
107,n02701002,407,691,2,main_object,5.0,Focus is on some part of the main object of the ambulance
82,n02701002,407,691,2,main_object,4.0,Focus is on the glass of the window of the ambulance.
121,n02701002,407,1895,3,main_object,5.0,Focus is on the structure of ambulance
52,n02701002,407,1895,3,main_object,4.0,focus is on sides of ambulance
233,n02701002,407,1895,3,main_object,3.0,Focus is on the car
185,n02701002,407,1895,3,main_object,4.0,Red focus is on ambulance.
82,n02701002,407,1895,3,main_object,4.0,Focus is on the printed design on various parts of the ambulance.
185,n02701002,407,1995,4,main_object,4.0,Red focus is on ambulance.
63,n02701002,407,1995,4,main_object,5.0,focus is on ambulance
107,n02701002,407,1995,4,main_object,4.0,"Focus is on ambulance back side and left, right side mainly focus"
121,n02701002,407,1995,4,main_object,5.0,Focus is on side part of ambulance
233,n02701002,407,1995,4,main_object,3.0,Focus is on the car
121,n02701002,407,392,5,main_object,5.0,Focus is on side mirror of  of ambulance
185,n02701002,407,392,5,main_object,4.0,Red focus is on vehicle.
261,n02701002,407,392,5,main_object,5.0,FOCUS IS ON THE WINDOWS OF THE VEHICLE.
82,n02701002,407,392,5,main_object,4.0,Focus is on the windows of the ambulance.
79,n02701002,407,392,5,main_object,3.0,focus is on windows of an ambulance
52,n02704792,408,1798,1,main_object,5.0,focus is on some part of the main object vehicles.
107,n02704792,408,1798,1,main_object,4.0,Focus is on some part of the main object
234,n02704792,408,1798,1,main_object,3.0,The main obect is amphibious vehicle whose some part got focus.
82,n02704792,408,1798,1,main_object,4.0,focus is on front part of the amphibious vehicle where the name of the amphibious vehicle is written.
121,n02704792,408,1798,1,main_object,5.0,focus is on front of the amphibian
186,n02704792,408,1106,2,main_object,5.0,focus is on  main body of amphibious vehicle.
82,n02704792,408,1106,2,main_object,3.0,focus is on the body parts of the amphibious vehicle.
52,n02704792,408,1106,2,main_object,5.0,focus is on some part of the main object vehicles.
220,n02704792,408,1106,2,main_object,5.0,focus is on the outer body of the amphibious vehicle.
234,n02704792,408,1106,2,main_object,3.0,The main obect is vehicle whose some part got focus.
63,n02704792,408,1008,3,main_object,5.0,Highlighted visual attributes is on the lower part of amphibious vehicle
121,n02704792,408,1008,3,main_object,5.0,focus is on  the main part of hte
82,n02704792,408,1008,3,main_object,4.0,focus is on the wheels of the amphibious vehicle.
115,n02704792,408,1008,3,main_object,5.0,focus is on the tracks and wheels of the amphibious vehicle.
233,n02704792,408,1008,3,main_object,2.0,focus is on truck
88,n02704792,408,76,4,background,2.0,focus is on water which is in the background of amphibious vehicle
63,n02704792,408,76,4,main_object,2.0,"focus is on amphibious vehicle and its surrounding, In some image focus is not on amphibious vehicle"
177,n02704792,408,76,4,main_object,5.0,focus is on focus is on the bow and body which are are parts of the amphibious vehicle
82,n02704792,408,76,4,separate_object,4.0,focus is on the water of the river not on the amphibious vehicle.
52,n02704792,408,76,4,main_object,4.0,focus is on structure of boat
121,n02704792,408,1530,5,main_object,5.0,"focus is on  main part of the amphibian,"
220,n02704792,408,1530,5,main_object,5.0,focus is on the body of the amphibious vehicle.
52,n02704792,408,1530,5,main_object,5.0,focus is on some part of the main object vehicles.
82,n02704792,408,1530,5,main_object,4.0,focus is on the front and back parts of the amphibious vehicle.
63,n02704792,408,1530,5,main_object,5.0,focus is on amphibious vehicle
